DATE,CSX1
2021-04-04,-2.0124999999999997
2021-04-05,-2.0562499999999995
2021-04-06,-2.0999999999999996
2021-04-07,-2.14375
2021-04-08,-2.1874999999999996
2021-04-09,-2.2312499999999993
2021-04-10,-2.2749999999999995
2021-04-11,-2.3187499999999996
2021-04-12,-2.3625
2021-04-13,-2.4062499999999996
2021-04-14,-2.4499999999999993
2021-04-15,-2.4937499999999995
2021-04-16,-2.5374999999999996
2021-04-17,-2.58125
2021-04-18,-2.6249999999999996
2021-04-19,-2.6687499999999993
2021-04-20,-2.7124999999999995
2021-04-21,-2.7562499999999996
2021-04-22,-2.8
2021-04-23,-2.6937499999999996
2021-04-24,-2.5875
2021-04-25,-2.4812499999999997
2021-04-26,-2.375
2021-04-27,-2.26875
2021-04-28,-2.1624999999999996
2021-04-29,-2.05625
2021-04-30,-1.95
2021-05-01,-1.84375
2021-05-02,-1.7375
2021-05-03,-1.63125
2021-05-04,-1.525
2021-05-05,-1.41875
2021-05-06,-1.3125
2021-05-07,-1.20625
2021-05-08,-1.1
2021-05-09,-1.125
2021-05-10,-1.1500000000000001
2021-05-11,-1.175
2021-05-12,-1.2000000000000002
2021-05-13,-1.225
2021-05-14,-1.25
2021-05-15,-1.2750000000000001
2021-05-16,-1.3
2021-05-17,-1.325
2021-05-18,-1.35
2021-05-19,-1.375
2021-05-20,-1.4
2021-05-21,-1.425
2021-05-22,-1.45
2021-05-23,-1.475
2021-05-24,-1.5
2021-05-25,-1.525
2021-05-26,-1.55
2021-05-27,-1.575
2021-05-28,-1.6
2021-05-29,-1.625
2021-05-30,-1.65
2021-05-31,-1.6749999999999998
2021-06-01,-1.7
2021-06-02,-1.7125
2021-06-03,-1.7249999999999999
2021-06-04,-1.7375
2021-06-05,-1.75
2021-06-06,-1.7625
2021-06-07,-1.775
2021-06-08,-1.7875
2021-06-09,-1.8
2021-06-10,-1.8125
2021-06-11,-1.825
2021-06-12,-1.8375
2021-06-13,-1.85
2021-06-14,-1.8625
2021-06-15,-1.875
2021-06-16,-1.8875
2021-06-17,-1.9
2021-06-18,-1.9125
2021-06-19,-1.925
2021-06-20,-1.9375
2021-06-21,-1.9500000000000002
2021-06-22,-1.9625
2021-06-23,-1.975
2021-06-24,-1.9875
2021-06-25,-2.0
2021-06-26,-2.0125
2021-06-27,-2.025
2021-06-28,-2.0375
2021-06-29,-2.05
2021-06-30,-2.0625
2021-07-01,-2.075
2021-07-02,-2.0875
2021-07-03,-2.1
2021-07-04,-2.0839285714285714
2021-07-05,-2.067857142857143
2021-07-06,-2.0517857142857143
2021-07-07,-2.0357142857142856
2021-07-08,-2.0196428571428573
2021-07-09,-2.0035714285714286
2021-07-10,-1.9875
2021-07-11,-1.9714285714285715
2021-07-12,-1.955357142857143
2021-07-13,-1.9392857142857143
2021-07-14,-1.9232142857142858
2021-07-15,-1.9071428571428573
2021-07-16,-1.8910714285714287
2021-07-17,-1.875
2021-07-18,-1.8589285714285715
2021-07-19,-1.842857142857143
2021-07-20,-1.8267857142857142
2021-07-21,-1.8107142857142857
2021-07-22,-1.7946428571428572
