DATE,CSX2
2019-03-08,-0.5
2019-03-09,-0.5
2019-03-10,-0.5
2019-03-11,-0.5
2019-03-12,-0.5
2019-03-13,-0.5
2019-03-14,-0.5
2019-03-15,-0.5
2019-03-16,-0.5
2019-03-17,-0.5958333333333333
2019-03-18,-0.6916666666666667
2019-03-19,-0.7875
2019-03-20,-0.8833333333333333
2019-03-21,-0.9791666666666666
2019-03-22,-1.075
2019-03-23,-1.1708333333333334
2019-03-24,-1.2666666666666666
2019-03-25,-1.3624999999999998
2019-03-26,-1.4583333333333333
2019-03-27,-1.5541666666666667
2019-03-28,-1.65
2019-03-29,-1.7458333333333331
2019-03-30,-1.8416666666666666
2019-03-31,-1.9375
2019-04-01,-2.033333333333333
2019-04-02,-2.1291666666666664
2019-04-03,-2.2249999999999996
2019-04-04,-2.3208333333333333
2019-04-05,-2.4166666666666665
2019-04-06,-2.5124999999999997
2019-04-07,-2.6083333333333334
2019-04-08,-2.7041666666666666
2019-04-09,-2.8
2019-04-10,-2.7312499999999997
2019-04-11,-2.6624999999999996
2019-04-12,-2.59375
2019-04-13,-2.525
2019-04-14,-2.45625
2019-04-15,-2.3874999999999997
2019-04-16,-2.3187499999999996
2019-04-17,-2.25
2019-04-18,-2.18125
2019-04-19,-2.1125
2019-04-20,-2.04375
2019-04-21,-1.9749999999999999
2019-04-22,-1.90625
2019-04-23,-1.8375
2019-04-24,-1.76875
2019-04-25,-1.7
2019-04-26,-1.8375
2019-04-27,-1.9749999999999999
2019-04-28,-2.1125
2019-04-29,-2.25
2019-04-30,-2.3874999999999997
2019-05-01,-2.525
2019-05-02,-2.6624999999999996
2019-05-03,-2.8
2019-05-04,-2.7449999999999997
2019-05-05,-2.69
2019-05-06,-2.635
2019-05-07,-2.58
2019-05-08,-2.525
2019-05-09,-2.4699999999999998
2019-05-10,-2.415
2019-05-11,-2.36
2019-05-12,-2.3049999999999997
2019-05-13,-2.25
2019-05-14,-2.195
2019-05-15,-2.1399999999999997
2019-05-16,-2.085
2019-05-17,-2.03
2019-05-18,-1.9749999999999999
2019-05-19,-1.92
2019-05-20,-1.865
2019-05-21,-1.81
2019-05-22,-1.755
2019-05-23,-1.7
2019-05-24,-1.645
2019-05-25,-1.5899999999999999
2019-05-26,-1.535
2019-05-27,-1.48
2019-05-28,-1.425
2019-05-29,-1.37
2019-05-30,-1.315
2019-05-31,-1.26
2019-06-01,-1.205
2019-06-02,-1.15
2019-06-03,-1.095
2019-06-04,-1.04
2019-06-05,-0.9850000000000001
2019-06-06,-0.9300000000000002
2019-06-07,-0.875
2019-06-08,-0.8200000000000001
2019-06-09,-0.7650000000000001
2019-06-10,-0.71
2019-06-11,-0.6550000000000002
2019-06-12,-0.6
2019-06-13,-0.65
2019-06-14,-0.7
2019-06-15,-0.75
2019-06-16,-0.7999999999999999
2019-06-17,-0.85
2019-06-18,-0.8999999999999999
2019-06-19,-0.95
2019-06-20,-1.0
2019-06-21,-1.0499999999999998
2019-06-22,-1.0999999999999999
2019-06-23,-1.15
2019-06-24,-1.2
2019-06-25,-1.25
2019-06-26,-1.2999999999999998
2019-06-27,-1.3499999999999999
2019-06-28,-1.4
2019-06-29,-1.45
2019-06-30,-1.5
2019-07-01,-1.5499999999999998
2019-07-02,-1.5999999999999999
2019-07-03,-1.65
2019-07-04,-1.6999999999999997
2019-07-05,-1.75
2019-07-06,-1.7999999999999998
2019-07-07,-1.85
2019-07-08,-1.9
2019-07-09,-1.9499999999999997
2019-07-10,-2.0
2019-07-11,-2.05
2019-07-12,-2.0999999999999996
2019-07-13,-2.15
2019-07-14,-2.1999999999999997
2019-07-15,-2.25
2019-07-16,-2.3
2019-07-17,-2.3499999999999996
2019-07-18,-2.4
2019-07-19,-2.4499999999999997
2019-07-20,-2.5
2019-07-21,-2.55
2019-07-22,-2.5999999999999996
2019-07-23,-2.65
2019-07-24,-2.6999999999999997
2019-07-25,-2.75
2019-07-26,-2.8
2019-07-27,-2.85
2019-07-28,-2.9
2019-07-29,-2.9499999999999997
2019-07-30,-3.0
2019-07-31,-2.9625
2019-08-01,-2.925
2019-08-02,-2.8875
2019-08-03,-2.85
2019-08-04,-2.8125
2019-08-05,-2.775
2019-08-06,-2.7375
2019-08-07,-2.7
2019-08-08,-2.6625
2019-08-09,-2.625
2019-08-10,-2.5875
2019-08-11,-2.55
2019-08-12,-2.5125
2019-08-13,-2.475
2019-08-14,-2.4375
2019-08-15,-2.4
2019-08-16,-2.3625
2019-08-17,-2.325
2019-08-18,-2.2875
2019-08-19,-2.25
2019-08-20,-2.2125
2019-08-21,-2.175
2019-08-22,-2.1375
2019-08-23,-2.1
2019-08-24,-2.0625
2019-08-25,-2.025
2019-08-26,-1.9875
2019-08-27,-1.95
2019-08-28,-1.9125
2019-08-29,-1.875
2019-08-30,-1.8375000000000001
2019-08-31,-1.8
2019-09-01,-1.7625
2019-09-02,-1.725
2019-09-03,-1.6875
2019-09-04,-1.6500000000000001
2019-09-05,-1.6125
2019-09-06,-1.575
2019-09-07,-1.5375
2019-09-08,-1.5
2019-09-09,-1.4625000000000001
2019-09-10,-1.425
2019-09-11,-1.3875
2019-09-12,-1.35
2019-09-13,-1.3125
2019-09-14,-1.2750000000000001
2019-09-15,-1.2375
2019-09-16,-1.2000000000000002
2019-09-17,-1.1625
2019-09-18,-1.125
2019-09-19,-1.0875000000000001
2019-09-20,-1.05
2019-09-21,-1.0125000000000002
2019-09-22,-0.9750000000000001
2019-09-23,-0.9375
2019-09-24,-0.8999999999999999
2019-09-25,-0.8625000000000003
2019-09-26,-0.8250000000000002
2019-09-27,-0.7875000000000001
2019-09-28,-0.75
2019-09-29,-0.7124999999999999
2019-09-30,-0.6750000000000003
2019-10-01,-0.6375000000000002
2019-10-02,-0.6
2019-10-03,-0.5545454545454546
2019-10-04,-0.509090909090909
2019-10-05,-0.4636363636363636
2019-10-06,-0.41818181818181815
2019-10-07,-0.3727272727272727
2019-10-08,-0.32727272727272727
2019-10-09,-0.2818181818181818
2019-10-10,-0.23636363636363633
2019-10-11,-0.19090909090909086
2019-10-12,-0.1454545454545454
2019-10-13,-0.09999999999999998
2019-10-14,-0.054545454545454564
2019-10-15,-0.009090909090909038
2019-10-16,0.036363636363636376
2019-10-17,0.0818181818181819
2019-10-18,0.12727272727272732
2019-10-19,0.17272727272727273
2019-10-20,0.21818181818181825
2019-10-21,0.26363636363636367
2019-10-22,0.3090909090909092
2019-10-23,0.3545454545454546
2019-10-24,0.4
2019-10-25,0.44545454545454544
2019-10-26,0.49090909090909085
2019-10-27,0.5363636363636365
2019-10-28,0.5818181818181819
2019-10-29,0.6272727272727273
2019-10-30,0.6727272727272727
2019-10-31,0.7181818181818181
2019-11-01,0.7636363636363638
2019-11-02,0.8090909090909092
2019-11-03,0.8545454545454546
2019-11-04,0.9
2019-11-05,0.9454545454545454
2019-11-06,0.9909090909090911
2019-11-07,1.0363636363636366
2019-11-08,1.081818181818182
2019-11-09,1.1272727272727274
2019-11-10,1.1727272727272728
2019-11-11,1.2181818181818183
2019-11-12,1.2636363636363637
2019-11-13,1.309090909090909
2019-11-14,1.3545454545454545
2019-11-15,1.4
2019-11-16,1.4454545454545453
2019-11-17,1.4909090909090907
2019-11-18,1.5363636363636362
2019-11-19,1.5818181818181816
2019-11-20,1.6272727272727274
2019-11-21,1.6727272727272728
2019-11-22,1.7181818181818183
2019-11-23,1.7636363636363637
2019-11-24,1.809090909090909
2019-11-25,1.8545454545454545
2019-11-26,1.9
2019-11-27,1.8604938271604938
2019-11-28,1.8209876543209875
2019-11-29,1.7814814814814814
2019-11-30,1.7419753086419751
2019-12-01,1.702469135802469
2019-12-02,1.662962962962963
2019-12-03,1.6234567901234567
2019-12-04,1.5839506172839506
2019-12-05,1.5444444444444443
2019-12-06,1.5049382716049382
2019-12-07,1.4654320987654321
2019-12-08,1.4259259259259258
2019-12-09,1.3864197530864195
2019-12-10,1.3469135802469134
2019-12-11,1.3074074074074074
2019-12-12,1.2679012345679013
2019-12-13,1.228395061728395
2019-12-14,1.1888888888888887
2019-12-15,1.1493827160493826
2019-12-16,1.1098765432098765
2019-12-17,1.0703703703703704
2019-12-18,1.0308641975308641
2019-12-19,0.9913580246913579
2019-12-20,0.9518518518518517
2019-12-21,0.9123456790123456
2019-12-22,0.8728395061728393
2019-12-23,0.8333333333333333
2019-12-24,0.7938271604938272
2019-12-25,0.7543209876543209
2019-12-26,0.7148148148148148
2019-12-27,0.6753086419753085
2019-12-28,0.6358024691358024
2019-12-29,0.5962962962962963
2019-12-30,0.55679012345679
2019-12-31,0.5172839506172839
2020-01-01,0.47777777777777763
2020-01-02,0.43827160493827155
2020-01-03,0.39876543209876547
2020-01-04,0.35925925925925917
2020-01-05,0.3197530864197531
2020-01-06,0.2802469135802468
2020-01-07,0.2407407407407407
2020-01-08,0.20123456790123462
2020-01-09,0.16172839506172831
2020-01-10,0.12222222222222223
2020-01-11,0.08271604938271593
2020-01-12,0.043209876543209846
2020-01-13,0.0037037037037035425
2020-01-14,-0.03580246913580254
2020-01-15,-0.07530864197530862
2020-01-16,-0.1148148148148147
2020-01-17,-0.15432098765432123
2020-01-18,-0.1938271604938273
2020-01-19,-0.2333333333333334
2020-01-20,-0.2728395061728395
2020-01-21,-0.31234567901234556
2020-01-22,-0.3518518518518521
2020-01-23,-0.39135802469135816
2020-01-24,-0.43086419753086425
2020-01-25,-0.4703703703703703
2020-01-26,-0.5098765432098764
2020-01-27,-0.5493827160493829
2020-01-28,-0.588888888888889
2020-01-29,-0.6283950617283951
2020-01-30,-0.6679012345679012
2020-01-31,-0.7074074074074073
2020-02-01,-0.7469135802469138
2020-02-02,-0.7864197530864199
2020-02-03,-0.825925925925926
2020-02-04,-0.865432098765432
2020-02-05,-0.9049382716049381
2020-02-06,-0.9444444444444446
2020-02-07,-0.9839506172839507
2020-02-08,-1.0234567901234568
2020-02-09,-1.0629629629629629
2020-02-10,-1.102469135802469
2020-02-11,-1.1419753086419755
2020-02-12,-1.1814814814814816
2020-02-13,-1.2209876543209877
2020-02-14,-1.2604938271604937
2020-02-15,-1.3
2020-02-16,-1.3023809523809524
2020-02-17,-1.3047619047619048
2020-02-18,-1.3071428571428572
2020-02-19,-1.3095238095238095
2020-02-20,-1.311904761904762
2020-02-21,-1.3142857142857143
2020-02-22,-1.3166666666666667
2020-02-23,-1.319047619047619
2020-02-24,-1.3214285714285714
2020-02-25,-1.3238095238095238
2020-02-26,-1.3261904761904761
2020-02-27,-1.3285714285714285
2020-02-28,-1.3309523809523809
2020-02-29,-1.3333333333333335
2020-03-01,-1.3357142857142859
2020-03-02,-1.3380952380952382
2020-03-03,-1.3404761904761906
2020-03-04,-1.342857142857143
2020-03-05,-1.3452380952380953
2020-03-06,-1.3476190476190477
2020-03-07,-1.35
2020-03-08,-1.3523809523809525
2020-03-09,-1.3547619047619048
2020-03-10,-1.3571428571428572
2020-03-11,-1.3595238095238096
2020-03-12,-1.361904761904762
2020-03-13,-1.3642857142857143
2020-03-14,-1.3666666666666667
2020-03-15,-1.369047619047619
2020-03-16,-1.3714285714285714
2020-03-17,-1.3738095238095238
2020-03-18,-1.3761904761904762
2020-03-19,-1.3785714285714286
2020-03-20,-1.380952380952381
2020-03-21,-1.3833333333333333
2020-03-22,-1.3857142857142857
2020-03-23,-1.388095238095238
2020-03-24,-1.3904761904761904
2020-03-25,-1.3928571428571428
2020-03-26,-1.3952380952380952
2020-03-27,-1.3976190476190475
2020-03-28,-1.4
2020-03-29,-1.4023809523809523
2020-03-30,-1.4047619047619049
2020-03-31,-1.4071428571428573
2020-04-01,-1.4095238095238096
2020-04-02,-1.411904761904762
2020-04-03,-1.4142857142857144
2020-04-04,-1.4166666666666667
2020-04-05,-1.4190476190476191
2020-04-06,-1.4214285714285715
2020-04-07,-1.4238095238095239
2020-04-08,-1.4261904761904762
2020-04-09,-1.4285714285714286
2020-04-10,-1.430952380952381
2020-04-11,-1.4333333333333333
2020-04-12,-1.4357142857142857
2020-04-13,-1.438095238095238
2020-04-14,-1.4404761904761905
2020-04-15,-1.4428571428571428
2020-04-16,-1.4452380952380952
2020-04-17,-1.4476190476190476
2020-04-18,-1.45
2020-04-19,-1.4523809523809523
2020-04-20,-1.4547619047619047
2020-04-21,-1.457142857142857
2020-04-22,-1.4595238095238094
2020-04-23,-1.4619047619047618
2020-04-24,-1.4642857142857142
2020-04-25,-1.4666666666666668
2020-04-26,-1.4690476190476192
2020-04-27,-1.4714285714285715
2020-04-28,-1.473809523809524
2020-04-29,-1.4761904761904763
2020-04-30,-1.4785714285714286
2020-05-01,-1.480952380952381
2020-05-02,-1.4833333333333334
2020-05-03,-1.4857142857142858
2020-05-04,-1.4880952380952381
2020-05-05,-1.4904761904761905
2020-05-06,-1.4928571428571429
2020-05-07,-1.4952380952380953
2020-05-08,-1.4976190476190476
2020-05-09,-1.5
2020-05-10,-1.5023809523809524
2020-05-11,-1.5047619047619047
2020-05-12,-1.5071428571428571
2020-05-13,-1.5095238095238095
2020-05-14,-1.5119047619047619
2020-05-15,-1.5142857142857142
2020-05-16,-1.5166666666666666
2020-05-17,-1.519047619047619
2020-05-18,-1.5214285714285714
2020-05-19,-1.5238095238095237
2020-05-20,-1.526190476190476
2020-05-21,-1.5285714285714285
2020-05-22,-1.5309523809523808
2020-05-23,-1.5333333333333332
2020-05-24,-1.5357142857142856
2020-05-25,-1.538095238095238
2020-05-26,-1.5404761904761903
2020-05-27,-1.542857142857143
2020-05-28,-1.5452380952380953
2020-05-29,-1.5476190476190477
2020-05-30,-1.55
2020-05-31,-1.5523809523809524
2020-06-01,-1.5547619047619048
2020-06-02,-1.5571428571428572
2020-06-03,-1.5595238095238095
2020-06-04,-1.561904761904762
2020-06-05,-1.5642857142857143
2020-06-06,-1.5666666666666667
2020-06-07,-1.569047619047619
2020-06-08,-1.5714285714285714
2020-06-09,-1.5738095238095238
2020-06-10,-1.5761904761904761
2020-06-11,-1.5785714285714285
2020-06-12,-1.5809523809523809
2020-06-13,-1.5833333333333333
2020-06-14,-1.5857142857142856
2020-06-15,-1.588095238095238
2020-06-16,-1.5904761904761904
2020-06-17,-1.5928571428571427
2020-06-18,-1.5952380952380951
2020-06-19,-1.5976190476190477
2020-06-20,-1.6
2020-06-21,-1.6023809523809525
2020-06-22,-1.6047619047619048
2020-06-23,-1.6071428571428572
2020-06-24,-1.6095238095238096
2020-06-25,-1.611904761904762
2020-06-26,-1.6142857142857143
2020-06-27,-1.6166666666666667
2020-06-28,-1.619047619047619
2020-06-29,-1.6214285714285714
2020-06-30,-1.6238095238095238
2020-07-01,-1.6261904761904762
2020-07-02,-1.6285714285714286
2020-07-03,-1.630952380952381
2020-07-04,-1.6333333333333333
2020-07-05,-1.6357142857142857
2020-07-06,-1.638095238095238
2020-07-07,-1.6404761904761904
2020-07-08,-1.6428571428571428
2020-07-09,-1.6452380952380952
2020-07-10,-1.6476190476190475
2020-07-11,-1.65
2020-07-12,-1.6523809523809523
2020-07-13,-1.6547619047619047
2020-07-14,-1.657142857142857
2020-07-15,-1.6595238095238094
2020-07-16,-1.6619047619047618
2020-07-17,-1.6642857142857141
2020-07-18,-1.6666666666666665
2020-07-19,-1.669047619047619
2020-07-20,-1.6714285714285713
2020-07-21,-1.6738095238095236
2020-07-22,-1.676190476190476
2020-07-23,-1.6785714285714284
2020-07-24,-1.6809523809523808
2020-07-25,-1.6833333333333333
2020-07-26,-1.6857142857142857
2020-07-27,-1.688095238095238
2020-07-28,-1.6904761904761905
2020-07-29,-1.6928571428571428
2020-07-30,-1.6952380952380952
2020-07-31,-1.6976190476190476
2020-08-01,-1.7
2020-08-02,-1.6767857142857143
2020-08-03,-1.6535714285714285
2020-08-04,-1.6303571428571428
2020-08-05,-1.6071428571428572
2020-08-06,-1.5839285714285714
2020-08-07,-1.5607142857142857
2020-08-08,-1.5375
2020-08-09,-1.5142857142857142
2020-08-10,-1.4910714285714286
2020-08-11,-1.4678571428571427
2020-08-12,-1.4446428571428571
2020-08-13,-1.4214285714285715
2020-08-14,-1.3982142857142856
2020-08-15,-1.375
2020-08-16,-1.3517857142857141
2020-08-17,-1.3285714285714285
2020-08-18,-1.3053571428571429
2020-08-19,-1.282142857142857
2020-08-20,-1.2589285714285714
2020-08-21,-1.2357142857142858
2020-08-22,-1.2125
2020-08-23,-1.1892857142857143
2020-08-24,-1.1660714285714286
2020-08-25,-1.1428571428571428
2020-08-26,-1.1196428571428572
2020-08-27,-1.0964285714285715
2020-08-28,-1.0732142857142857
2020-08-29,-1.05
2020-08-30,-1.0267857142857144
2020-08-31,-1.0035714285714286
2020-09-01,-0.9803571428571429
2020-09-02,-0.9571428571428572
2020-09-03,-0.9339285714285714
2020-09-04,-0.9107142857142858
2020-09-05,-0.8875000000000001
2020-09-06,-0.8642857142857143
2020-09-07,-0.8410714285714286
2020-09-08,-0.817857142857143
2020-09-09,-0.7946428571428572
2020-09-10,-0.7714285714285715
2020-09-11,-0.7482142857142858
2020-09-12,-0.7250000000000001
2020-09-13,-0.7017857142857143
2020-09-14,-0.6785714285714286
2020-09-15,-0.655357142857143
2020-09-16,-0.6321428571428571
2020-09-17,-0.6089285714285715
2020-09-18,-0.5857142857142859
2020-09-19,-0.5625
2020-09-20,-0.5392857142857144
2020-09-21,-0.5160714285714287
2020-09-22,-0.4928571428571429
2020-09-23,-0.46964285714285725
2020-09-24,-0.4464285714285716
2020-09-25,-0.42321428571428577
2020-09-26,-0.4
2020-09-27,-0.4181818181818182
2020-09-28,-0.4363636363636364
2020-09-29,-0.4545454545454546
2020-09-30,-0.4727272727272728
2020-10-01,-0.49090909090909096
2020-10-02,-0.5090909090909091
2020-10-03,-0.5272727272727273
2020-10-04,-0.5454545454545455
2020-10-05,-0.5636363636363637
2020-10-06,-0.5818181818181819
2020-10-07,-0.6000000000000001
2020-10-08,-0.6181818181818182
2020-10-09,-0.6363636363636365
2020-10-10,-0.6545454545454545
2020-10-11,-0.6727272727272728
2020-10-12,-0.6909090909090909
2020-10-13,-0.7090909090909092
2020-10-14,-0.7272727272727273
2020-10-15,-0.7454545454545456
2020-10-16,-0.7636363636363637
2020-10-17,-0.781818181818182
2020-10-18,-0.8
2020-10-19,-0.8181818181818183
2020-10-20,-0.8363636363636364
2020-10-21,-0.8545454545454546
2020-10-22,-0.8727272727272728
2020-10-23,-0.890909090909091
2020-10-24,-0.9090909090909092
2020-10-25,-0.9272727272727274
2020-10-26,-0.9454545454545455
2020-10-27,-0.9636363636363637
2020-10-28,-0.9818181818181819
2020-10-29,-1.0
2020-10-30,-1.0181818181818183
2020-10-31,-1.0363636363636366
2020-11-01,-1.0545454545454547
2020-11-02,-1.0727272727272728
2020-11-03,-1.090909090909091
2020-11-04,-1.1090909090909093
2020-11-05,-1.1272727272727274
2020-11-06,-1.1454545454545455
2020-11-07,-1.1636363636363638
2020-11-08,-1.181818181818182
2020-11-09,-1.2000000000000002
2020-11-10,-1.2181818181818183
2020-11-11,-1.2363636363636366
2020-11-12,-1.2545454545454549
2020-11-13,-1.272727272727273
2020-11-14,-1.290909090909091
2020-11-15,-1.309090909090909
2020-11-16,-1.3272727272727274
2020-11-17,-1.3454545454545457
2020-11-18,-1.3636363636363638
2020-11-19,-1.3818181818181818
2020-11-20,-1.4000000000000004
2020-11-21,-1.4181818181818184
2020-11-22,-1.4363636363636365
2020-11-23,-1.4545454545454546
2020-11-24,-1.472727272727273
2020-11-25,-1.4909090909090912
2020-11-26,-1.5090909090909093
2020-11-27,-1.5272727272727273
2020-11-28,-1.5454545454545459
2020-11-29,-1.563636363636364
2020-11-30,-1.581818181818182
2020-12-01,-1.6
2020-12-02,-1.6181818181818182
2020-12-03,-1.6363636363636367
2020-12-04,-1.6545454545454548
2020-12-05,-1.6727272727272728
2020-12-06,-1.690909090909091
2020-12-07,-1.7090909090909094
2020-12-08,-1.7272727272727275
2020-12-09,-1.7454545454545456
2020-12-10,-1.7636363636363637
2020-12-11,-1.7818181818181822
2020-12-12,-1.8000000000000003
2020-12-13,-1.8181818181818183
2020-12-14,-1.8363636363636364
2020-12-15,-1.854545454545455
2020-12-16,-1.872727272727273
2020-12-17,-1.890909090909091
2020-12-18,-1.9090909090909092
2020-12-19,-1.9272727272727277
2020-12-20,-1.9454545454545458
2020-12-21,-1.9636363636363638
2020-12-22,-1.981818181818182
2020-12-23,-2.0
2020-12-24,-1.9875
2020-12-25,-1.975
2020-12-26,-1.9625
2020-12-27,-1.95
2020-12-28,-1.9375
2020-12-29,-1.925
2020-12-30,-1.9125
2020-12-31,-1.9
2021-01-01,-1.8875
2021-01-02,-1.875
2021-01-03,-1.8625
2021-01-04,-1.85
2021-01-05,-1.8375
2021-01-06,-1.825
2021-01-07,-1.8125
2021-01-08,-1.8
2021-01-09,-1.796875
2021-01-10,-1.79375
2021-01-11,-1.7906250000000001
2021-01-12,-1.7875
2021-01-13,-1.784375
2021-01-14,-1.78125
2021-01-15,-1.778125
2021-01-16,-1.775
2021-01-17,-1.771875
2021-01-18,-1.76875
2021-01-19,-1.765625
2021-01-20,-1.7625
2021-01-21,-1.759375
2021-01-22,-1.75625
2021-01-23,-1.753125
2021-01-24,-1.75
2021-01-25,-1.746875
2021-01-26,-1.74375
2021-01-27,-1.740625
2021-01-28,-1.7375
2021-01-29,-1.734375
2021-01-30,-1.73125
2021-01-31,-1.728125
2021-02-01,-1.725
2021-02-02,-1.721875
2021-02-03,-1.71875
2021-02-04,-1.715625
2021-02-05,-1.7125
2021-02-06,-1.7093749999999999
2021-02-07,-1.70625
2021-02-08,-1.703125
2021-02-09,-1.7
2021-02-10,-1.4625
2021-02-11,-1.225
2021-02-12,-0.9875
2021-02-13,-0.75
2021-02-14,-0.5125
2021-02-15,-0.27500000000000013
2021-02-16,-0.03750000000000009
2021-02-17,0.2
